gene	log2fc	pval
RSPH1	-0.5554238299016285	0.0001069570977907931
RPS6KA5	0.37916952754699196	0.00010809699324011677
CHKB	-0.24294146522870008	0.00010997523507629853
LUZP1	0.22437187549623872	0.00011050469875553035
ADAM10	0.12902799604635895	0.00011055779945951478
NPC1L1	-0.861975994762533	0.00011087217620377553
HSPA4L	-0.42275597983646485	0.00011092402948207822
BROX	0.11526590994360753	0.00011210283711505717
NCKAP5	-0.7373101246748126	0.00011304495583868087
SLC12A2	0.4708507016992449	0.00011308889623036462
DNAJB6	0.221929551290728	0.0001134898931068571
TUBG2	-0.280215289501875	0.00011399344392927342
KIAA1211	-0.770890541938595	0.00011526955570401213
ACSL4	0.3590331159035056	0.00011670183608508968
DCXR	-0.34122194884774437	0.0001167944899768659
AGPS	0.19371797187343454	0.00011786934687222458
CCNG1	0.2104941764348336	0.00011788436258247739
IMMP1L	-0.28951134555138225	0.00011955942996089696
CBX3	0.18441073678571485	0.00012052904674809412
ZFAND2B	-0.26862346310087837	0.00012088207238667798
RAI14	0.2328677979949898	0.00012097165633345261
QKI	0.21906518510651551	0.00012113275234052281
MYH9	0.3634279200626569	0.00012183593514731935
STYX	0.22270204934899773	0.000122151454816553
SLC6A17	-0.6741269517650359	0.0001226248740144156
B9D1	-0.42898358658521296	0.0001238959284813663
TRRAP	0.25888250465538576	0.00012394154632660011
NSG1	-0.6723780789035132	0.00012411558313982755
BDH1	-0.3671673064705496	0.00012431445739557453
ZNF667	-0.38799293585588757	0.00012452595366680878
SENP2	0.20444129251252896	0.00012483808973023336
EPS8	0.4105951398364649	0.0001257518881989633
CLDN2	0.6567547830394727	0.0001270941942880664
DSG2	0.280462965513788	0.00012748732854317562
ABCF3	-0.17520991564473576	0.0001284722953415004
BACH1	0.43192223321177714	0.00012982273147822367
FAM81B	-0.5485628171854646	0.00012999876385858601
CRELD1	-0.34781948077005076	0.00013036243511577771
CPNE4	-0.8583424720294506	0.00013041546325426938
RHBDD3	-0.24888203248872198	0.0001313792041760886
ICA1	-0.19172888432080448	0.00013150623636128177
CCS	-0.20186474177443614	0.00013152033184433236
PDCD6IP	0.17088098740601865	0.00013157377943332274
ZDHHC7	0.22366762056390854	0.00013526796711155688
SMAD3	0.2738905003947316	0.00013568986981541293
GPD1	-0.8954711782080214	0.00013577598593018494
RNF217	0.2613414202499982	0.00013669434262333197
SEPT10	0.2415851514724281	0.00013728631970367234
PDE8B	-0.6079181579956128	0.0001377987368669396
DMTN	-0.3342054749680461	0.00013818467990861272
RFWD2	0.2120613291672857	0.00013892382116099993
GDAP1	-0.43062108414160427	0.00013927312993884235
MAPK6	0.20834795963659225	0.00013968266868291277
LMAN2L	-0.17303631529448715	0.0001401435752590675
CNN3	0.482496493407897	0.0001402352348004852
ZNF79	-0.3548735399899714	0.00014105773131090833
RP11-112J3.16	-0.6769929773640371	0.0001423246460038367
USP53	0.39669099169674205	0.00014237163625250917
DYNC1I1	-0.6360413014110264	0.00014269267478452254
WIPF2	0.24880078159711694	0.00014309492982752308
C6orf165	-0.30662692394799507	0.00014316206245767817
ZSCAN18	-0.36012157755701857	0.00014326128229562494
PAPOLA	0.10823868171678797	0.00014329157147084147
ILDR2	-0.8839249542355887	0.00014370329477951033
RAB39B	-0.652550237954884	0.0001442527011741077
GRK6	0.18249569371177898	0.00014509713864743767
CHD1	0.17207895431579345	0.00014585967359367268
ZMYM4	0.1872872589329564	0.00014838457258056553
CNOT2	0.1023010563972413	0.0001488934252837869
IL1RAP	0.6153175581403456	0.00015015334413287068
ZBED1	0.22725901817731664	0.00015050081255785263
MED13L	0.1512564472055189	0.0001514067628972707
VPS13D	0.21095962514473499	0.00015192087859161206
VWA5B2	-0.5625990237976195	0.0001531922089422293
ZBTB44	0.21442455315789388	0.00015330893004732917
FBXO7	-0.22473800314536696	0.00015484404227339324
RALGAPA2	0.3401058878333316	0.0001549760925057401
IPO5	0.366184607157896	0.00015607211880598541
BAIAP2L2	-0.41193675660651685	0.00015807513401277216
GNG12	0.18952772505638826	0.00015823188030997988
MAPRE3	-0.4922862053916024	0.00015954907098700568
LOC727916	0.391741390597117	0.00015993468693728007
TUBA3FP	-0.6815870932894743	0.00016000050617806283
TTC39B	0.3485521677142849	0.00016003553047408067
LITAF	0.3330469043233091	0.00016058043612225475
ITPR2	0.2923238275382243	0.00016088351928961387
KIAA2022	-0.55961327533584	0.00016099221679652666
MACC1	0.4821531505576431	0.00016107104575706075
PPP1R18	0.34389519519799805	0.0001616764721422695
ICA1L	-0.38075938479009785	0.00016178953623306462
PEG10	-0.4146411087374702	0.000162687445751106
C1orf226	0.401142696343987	0.0001627617271714741
IRX3	0.7237975919454875	0.00016309840582921813
CACNA1H	-0.4887894579241854	0.0001636466327893552
SLIT2	0.46814277276692273	0.00016408952708684798
HABP4	-0.24505792761842216	0.00016434159234380387
FAM200A	-0.24030382554198138	0.00016447463783189175
ZNF704	0.5315176935689241	0.00016509241924811334
FBXO16	-0.3624745632926025	0.00016641529666296573
RBMS3	0.6071962313013772	0.00016686112844388842
SUGP1	-0.22323993147618992	0.00016829247703078727
IER5L	0.3416064333627835	0.00016873279885850872
MXRA5	0.5915099339116523	0.0001693231110929961
HCN4	-0.5758279395394741	0.0001693617567019036
MAP6D1	-0.4956927553032564	0.00017156975142668641
PDHB	-0.2338562651629097	0.00017158578372106177
FIBP	-0.21216701153696427	0.00017269658681848686
AP3B2	-0.5859013993583986	0.00017350015011125618
PTS	-0.21082348781954785	0.0001742984353628809
RNF4	0.21201462798496173	0.00017436297428830464
LOC100129550	0.26773804679198143	0.00017448553983735553
SUSD1	-0.37793284275626426	0.00017625892881316691
HAX1	-0.2214466210776873	0.00017691565152994928
CACUL1	0.13170520649748774	0.0001771317280997272
VAMP2	-0.3491468358646639	0.0001775141555363966
DFNB31	-0.38550646268671684	0.00017774899341021545
CCNJL	0.39659387658772083	0.00017866959549927699
RAB11FIP2	0.181820900010651	0.00017889657692879432
ATRAID	-0.2118337314912253	0.00017930491535391612
IQSEC1	-0.43629485459774386	0.00017942264488549507
BRD4	0.15269707946114863	0.00018076591652569228
FRMD6	0.4251440973176681	0.00018377405958214086
TRNP1	-0.34208666766916807	0.0001857006406885564
DNAJC3-AS1	-0.5327762766240598	0.00018584939756756928
RASGRP3	0.5245473681340886	0.00018592475128082614
HSPB11	-0.262393006365917	0.00018604100211325642
NRSN2	-0.41010929364787163	0.0001869949519118747
DNAJC7	-0.15698595491227785	0.00018732044907372457
RAB11FIP1	0.23482922666666362	0.00018736819398873898
LPGAT1	0.20631953359649025	0.00018798184012802334
PPP2R5B	-0.22729343303884875	0.00018883957448586827
CETN3	-0.2303663340376012	0.00018889575237653432
NAP1L5	-0.6841717493270725	0.00019048715370253812
NFU1	-0.2533228727193002	0.0001925175489395132
PKIB	-0.40653929720801685	0.00019294323849056025
SIL1	-0.3045651383145316	0.0001930344563305584
CYTH1	0.37893908723558845	0.00019366545876331448
PPP1R1A	-1.0501935691998767	0.000196673054035209
EBLN3	0.2041763505689289	0.0001966920195699993
RAB15	-0.35971710995238304	0.00019918103935710895
KLF11	0.24976745678571355	0.00019988090536117485
NBN	0.2844065132330904	0.00020018755447846225
PROC	-0.4197064416253129	0.00020061324970174023
ATP8B1	0.3819548305545073	0.000200745724692914
PRMT7	-0.21248936995112722	0.00020100490220224945
SEPT8	0.2713442321553856	0.00020112484456851225
ASPH	-0.16329902679198227	0.000201592695141572
STK17B	0.40547316027820024	0.0002021289395226651
RAB8A	0.21096066735588792	0.00020219971318002938
EPB41L2	0.22098630990601187	0.00020344255752243964
PRRG4	0.4981027750150382	0.00020468226376158942
PBX1	0.18045891936090364	0.00020550933976683176
PPAP2B	0.43067433135714417	0.0002071054193087053
TUBA1B	-0.1327421248621583	0.00020831242972074734
RRAGD	-0.3136669272180441	0.00020845795143555935
RC3H1	0.13811966119047625	0.00020918394203889068
HADH	-0.48643844167292905	0.0002091995029344751
EARS2	-0.2303986805275704	0.00021004193248678278
TRIM8	0.11385587895989602	0.00021028983742180053
APBA1	-0.5313478348220553	0.00021099740114802074
CD44	0.19312888496240888	0.0002113389908494098
PNRC1	0.27425871382456357	0.00021283688663028852
ENTPD3	-0.5393383642681702	0.00021295449177967195
ADNP	0.17416762206140213	0.00021435731724458543
PXDC1	0.3732299439254376	0.00021475186994696216
ASB16	-0.4111646810495033	0.00021556780039880377
PTPRG	0.34937813244047256	0.00021605356698450125
FBXO34	0.29596580106891857	0.0002165519042260759
SDCBP	0.19832758550751706	0.00021792648609401943
RAB9B	-0.5509586995031359	0.00021868479459379993
MYCL	0.5180627180620325	0.00021904520710627642
CTB-31O20.2	-0.3487434024943621	0.00021957671581279863
LRRC75A	-0.4417836072926056	0.00022031641565379493
LYN	0.2820847095300767	0.0002213345167603434
CTB-12O2.1	-1.2118812078070142	0.00022218066730110065
CTNNB1	0.09457847837719058	0.00022226701032002593
TMEM132C	0.4966322938527572	0.0002223834953474316
KLF7	0.32420260630325615	0.00022364485603834717
RP1-39G22.7	-0.4154116161597745	0.00022472571885674662
FHL3	0.2825550197399753	0.00022487587791283044
ARHGEF26	-0.48586199726880075	0.0002250777159229238
PTCD3	-0.1993084704523831	0.00022518779082573013
ONECUT2	0.42710700843107396	0.00022551456305913795
LHFPL2	0.28431584469924154	0.00022575640906604782
NDUFB2	-0.316954899849625	0.00022622801999839265
USP46	0.2983302043533822	0.0002276994169391814
NHP2L1	-0.20237064295739415	0.0002281049268485695
RTCB	-0.19401229610902782	0.0002284006187898867
U47924.27	-0.47521060378321245	0.00022848810589649383
PSMB1	-0.12108951330200668	0.000229038903927497
REEP4	-0.28359757896992477	0.00022907240893922594
NDST2	-0.2123795855388444	0.00022933646970461262
RRNAD1	-0.2441032982161664	0.00022971409630560163
ZAK	0.4541411299241833	0.00023144320432064833
CNOT6	0.15207699331453917	0.00023174559455789537
FAM107B	0.31031723252255183	0.0002338011408566023
FFAR4	-0.8527370236472454	0.00023429249735621872
ATP2B4	0.24220986860526317	0.00023503593549434903
TSPAN1	-0.5969664387587681	0.00023551604599526536
ATP6V0E2	-0.4370110397850908	0.0002385132755673705
NIPA2	0.14500734824561512	0.00024067354176040485
RP11-73K9.2	-0.47424085954949735	0.00024123903025602883
ALDOC	-0.5938265283289486	0.00024203775444686708
MSRB3	0.3782677180037606	0.0002445494366569086
CXADR	0.3897054130645419	0.00024477422170245827
KNOP1	0.263792833149747	0.00024484328654888316
NDUFS1	-0.16384554729386558	0.00024539346305347225
C12orf49	0.2665136934066421	0.00024575798091001563
PPM1K	-0.5185804267155394	0.0002477019267033116
RRP1B	0.1836077069674218	0.0002488265011276653
LINC00888	-0.4521016894636567	0.00024942718727422915
ARHGEF9	-0.5051261098126556	0.0002499748929576282
NKX6-1	-0.28044390560087873	0.00025074012134931656
SEC24B	0.16293471075814558	0.0002522520334979281
EMC2	-0.22803970064035184	0.0002525799530255423
TRAF5	0.35571059144799655	0.0002527338138234289
LRRK2	0.5297980889235632	0.0002527794733549919
CRELD2	-0.3204699507894695	0.0002534792909945202
AP3S1	0.15542486763784957	0.0002536820155261242
ZNF599	-0.37526734166854947	0.000253788044325782
ARHGAP29	0.29412198240476073	0.00025403920256920334
FNDC5	-0.6952942398602762	0.00025425168258389597
CHAMP1	0.2838544535802008	0.000254405454745814
NTN4	0.4261550061083952	0.00025566470492970473
PARP4	0.20404775133145314	0.000255897344292895
TRABD2B	0.5065526139617784	0.00025597174185441104
LEPREL1	0.49338598687907265	0.0002575785167621606
ATP13A3	0.14150735654762236	0.0002587914155159359
CXCL2	0.3128899207268194	0.00025959004281862747
EGFR	0.47591798932330676	0.00026008265438309396
MTUS2	-0.6983041765964906	0.00026126983050691314
USP20	-0.2565922603552604	0.000262700489159425
BRPF3	0.18500457286528516	0.00026271723080922106
CHST8	-0.32752092339035066	0.0002629714167125579
STIM2	-0.3277179089624074	0.00026302844770082656
AHSA1	-0.14776677305138364	0.000264419270987447
RNF149	0.2775212160651641	0.0002645552329281774
PVRL4	0.5503416128646643	0.00026607182779360444
ERLIN2	0.21270079136591846	0.00026890788964825896
ARID1B	0.22474907220990126	0.0002690114366083166
CMC2	-0.16871403889098247	0.00026978083802497164
RBM5	-0.22746365612907127	0.0002706877460207108
TRIM9	-0.7425715706309504	0.0002709431694855193
FAM117B	0.39227226141666627	0.00027096794388358414
MSTO1	-0.24525351583333155	0.0002711481687517893
CNIH2	-0.4418461310927295	0.0002714577516904765
PTCHD2	-0.6034744538421055	0.00027163105794169543
MCOLN3	-0.40201324589097354	0.0002718101332437033
MOCS2	-0.21410606532205456	0.0002719001422127115
TLCD1	-0.33210445360463936	0.0002719742706725667
SMPD1	-0.2964639216140377	0.00027213274519818887
TSPAN14	0.3646142988095189	0.0002722948227275983
GRIA4	-0.9796797520783205	0.0002732318017103392
NCBP2-AS2	-0.2207144224072657	0.0002746146711966961
PEBP1	-0.1480366493859595	0.0002758681687570569
FARP2	0.18402416120676968	0.00027590375202834035
ARFIP2	-0.23974473861089862	0.0002759218212581632
SNORD114-3	-0.6115202786027574	0.00027633105472411195
C2CD2	0.3173920526347125	0.0002789760040367206
DBP	-0.47962564388220663	0.0002792775386945615
SPTB	-0.39915698807456046	0.00027971515991403025
PTPRN	-0.8465844954830857	0.0002801889420785699
FAM114A2	0.21792303495300835	0.000280245588954629
PARD6A	-0.3100243160244336	0.00028179374182651576
WDR89	-0.15529497314599716	0.00028268542766285605
TRMU	-0.15978368400501353	0.00028320851568803683
PCSK1	-0.7141716672600253	0.0002842190356291171
CALCOCO2	-0.1964650971973665	0.0002877121770794598
CSK	0.27075341555137555	0.00028829467289980004
TMEM123	0.23437436984461613	0.00028843891538161287
CTNNA2	-0.7244583974448568	0.0002887249682023486
PKI55	-0.4322164872236822	0.00028882693566587123
ITGA10	-0.6387823372963641	0.00028928767120337966
PFKFB2	-0.43813967401879417	0.00029009180468038035
NR2F2	0.2581083720551369	0.0002906728927226704
C1RL	0.4224709637568935	0.000290963269511344
SOCS3	0.2938481285338366	0.000290988015894193
RDX	0.23760830011904943	0.000292319246158457
ESD	-0.10644176176691822	0.0002932598869890583
CCDC134	0.23595972018608968	0.00029335574366257534
HNF1A	-0.20170086925250885	0.00029473310026862233
C16orf80	-0.21406920017418862	0.000295268386572665
SPG21	0.20250722752004968	0.000295336412239611
KCNG3	-0.6572501818308254	0.0002955806923165183
ERO1LB	-0.4126679151566446	0.0002969467521471819
SIRPA	0.3121029235764379	0.00029752663452652903
POT1	-0.22810584965036718	0.0002975375541090618
KIF16B	0.2792635614805761	0.0003031344138889079
ACTN1	0.15620505778195692	0.00030321241162328306
ZFP2	-0.36953492355262707	0.00030376192502460546
C4orf46	0.29797722424624595	0.0003046852970187085
CACYBP	-0.14022752421052687	0.0003056268436512023
ADCYAP1	-0.8724383502763189	0.0003058259913993656
RP11-164P12.4	0.30438602963408457	0.000310485870246934
ETAA1	0.22200588171239843	0.0003105856745063088
ATP5O	-0.11288945594611377	0.00031067128116257304
TPM4	0.30620656449875483	0.00031367685071223084
USP30	-0.24072488988909413	0.00031380404217806545
ID1	-0.46484150923496514	0.0003142508381825017
MLXIP	0.18824310160401048	0.0003144344634278985
SLMAP	0.20955313777568918	0.00031454632068179055
ARHGEF12	0.08550312144110528	0.0003146125805630017
DEK	0.15539740714912043	0.0003160631887159829
FAM126A	0.27545621281077537	0.00031715440491892136
ANXA6	-0.5946982382769388	0.00031800293980633487
LOC102725454	-0.26158471020865015	0.00031915226531643745
IPO13	-0.2625082136140353	0.00032399138907329147
CHDH	-0.4788782805300773	0.0003258438966464281
HSPB3	-0.5538920850996192	0.0003264688226676883
GAPDH	-0.09539280786341742	0.0003268811998817288
CHRNB2	-0.35881409798057984	0.0003272881406569621
C7orf55	-0.32439368828571347	0.00032862582079908547
ABCC8	-0.9815383892656655	0.0003293260403573903
MYL7	-0.37653623188095064	0.0003295475990852914
TMEM170A	0.24605202227193068	0.0003298838059399632
ENO3	-0.21851122606515982	0.0003333054076317117
B3GNT5	0.24105668199874586	0.000335012961119954
C3orf14	-0.256532556585217	0.00033529444133698365
ADAMTS1	0.5609151744956105	0.0003367703382079495
KIAA1432	0.2568048465031332	0.0003378574454914613
GLUL	0.15810927817043208	0.00034663044474434417
TRA2A	0.13199946183583577	0.00034816568670909903
PTGFRN	0.24851880034586848	0.0003493472052659056
TMEM30B	0.1612420124812033	0.0003509164110627686
EZH2	0.4216456641572677	0.00035095056952025625
IGF2R	0.30310926230701973	0.00035294651032517576
ATP11A	0.284627074849622	0.0003538774571207493
HECA	0.16115809558897176	0.0003546908791174127
PAXIP1	0.2454602550745637	0.0003551597251229275
LRP5L	-0.5173387414147896	0.0003560552621633647
CARD6	0.399280812480578	0.0003567832229149379
DXO	-0.20791200807205534	0.00035775902116328605
KNDC1	-0.6239579919392186	0.0003588484848659449
NUDT7	-0.37750427757957183	0.0003617756491309123
TM9SF3	0.09160862443608764	0.00036270419986841266
STXBP5L	-0.8457978912687913	0.0003629486365314286
SMURF2	0.25689998743734677	0.0003632349952444386
NOC2L	-0.23400103357143198	0.00036387679994313654
LDLRAP1	-0.37445673711215655	0.00036643408614933545
TMEM63C	-0.8436204141666686	0.00036902076808647914
TOR1A	0.16438074485588672	0.00036980500471475546
PRDX2	-0.2498593921240566	0.000370032624514044
RALBP1	0.14370502337593827	0.00037165079650766105
PAPOLG	0.272322690840225	0.0003719434896627816
TSSC1	-0.20186943535776614	0.0003727329739484654
CYP2U1	-0.5392034118859623	0.00037341036074425366
SSH1	0.3148242043546343	0.00037385780775171226
APOA1BP	-0.18561472116541822	0.0003752712150313116
TSC22D2	0.19850400998747553	0.0003754789868623744
C1orf127	-0.34955097643859645	0.00037608541499174145
NCOA5	0.14677563998120746	0.0003767945061866969
LOC101929550	-0.8807961982424795	0.00037714374925610397
COQ5	-0.1758295817431037	0.00037827566564096625
L3MBTL3	0.45680279036779137	0.00038061416613034915
CRYBG3	0.13073482653508428	0.00038198242745055266
ATP5I	-0.1618833413095242	0.0003845398132339956
CRY2	-0.28483366791415676	0.0003855615981303672
TTYH3	0.4290714179160444	0.00038557600571958057
RBP4	-0.7761583410601531	0.00038672291635154184
B3GNT2	0.33836976825438114	0.0003871175987767029
RALA	0.1331400537719265	0.00038858602244945355
ZNF767P	-0.2948636673552629	0.0003891162161651353
FGF13	0.6543578887825809	0.00038961227708501336
FASTKD3	-0.1585220305645354	0.0003938836569616225
DNAJA3	-0.16561236294486115	0.00039478647716562434
HNF4G	0.5802263655726847	0.0003949007618865322
RASGRF1	-0.5394354332963669	0.0003955151769073884
PSTPIP2	0.6844526558834598	0.00039776392412161016
TEX2	0.13850074724498995	0.0003978242721789507
LOC101927734	-0.5056917758007522	0.0004033540999632498
PPP1CB	0.1426721643609028	0.0004042791138290197
ARHGAP28	0.7377079017117794	0.0004083046976213568
SUGP2	-0.1858425293182968	0.00040865302683996274
C2orf70	-0.33991587267105405	0.00040883919886331653
PEX13	0.1713086498558969	0.00041088629861493124
GMEB1	0.18577158503759428	0.00041137119311481163
CCL2	0.34453215488095346	0.000412606069465476
PDGFC	0.36870955369361447	0.0004143580124274247
CENPBD1	-0.23222968281954692	0.0004179992337387579
TMEM151A	-0.34678359455576313	0.00041927960998345773
TMEM194A	0.29242564330200693	0.0004207728584631078
SLC37A4	-0.2772278937800703	0.00042083352541355773
RP11-305E6.4	-0.4485123407850873	0.0004217529981294024
PMS2P1	-0.19798508123370873	0.0004233564968400392
SMIM5	-0.5312654363778204	0.0004233900700044502
NUDT18	-0.19338189538471262	0.000426200376895304
MLH3	-0.33440912330200234	0.0004273862703252062
LPPR2	-0.3677285936315817	0.00042761628656789823
TVP23C	-0.3014769834197999	0.00042917357786872366
IFITM2	0.333299084981201	0.00043011869006594363
IRF2BP1	-0.2667075692631622	0.000436405445825667
GIPR	-0.593113871628443	0.0004384810759002234
CHSY1	0.2471788853383483	0.00044392307239954397
PPIP5K1	-0.2713228493402262	0.00044393815185663204
LNP1	-0.49191065177632254	0.0004462366061420118
DYNLL2	-0.1169795116228034	0.0004476892012613338
AMOTL2	0.39864477122681485	0.0004478488490176412
